state (level2),lga (level3),lgauid,lgacode (SSLL),lgaparentuid,ward (level 4),warduid
kn Kano State,kn Kabo Local Government Area,EIrs6NHoofq,1920,cTIw3RXOLCQ,kn Gammo Ward,SnY6KFG5rsU
kn Kano State,kn Gaya Local Government Area,lovFfU1GbcL,1916,cTIw3RXOLCQ,kn Gamoji Ward,M4VD57kgC6K
kn Kano State,kn Dawakin Tofa Local Government Area,lnAkfFZwy5a,1910,cTIw3RXOLCQ,kn Ganduje Ward,d7yqjSrD1yU
kn Kano State,kn Kano Municipal Local Government Area,Wbay68crACZ,1921,cTIw3RXOLCQ,kn Gandun Albasa Ward,UxIjdaMFQ3D
kn Kano State,kn Minjibir Local Government Area,gQ5mFwRw3Oy,1930,cTIw3RXOLCQ,kn Gandurwawa Ward,enxkrbJfifl
kn Kano State,kn Sumaila Local Government Area,ATYISDsngqY,1936,cTIw3RXOLCQ,kn Gani Ward,Zj2C7ZUAv8G
kn Kano State,kn Dawakin Kudu Local Government Area,tFMdkTJwKv9,1909,cTIw3RXOLCQ,kn Gano Ward,Jp96ODzlyZ1
kn Kano State,kn Sumaila Local Government Area,ATYISDsngqY,1936,cTIw3RXOLCQ,kn Garfa Ward,Kr3R0N9EjDF
kn Kano State,kn Bebeji Local Government Area,P8HWPpRDwpO,1904,cTIw3RXOLCQ,kn Gargai Ward,od9zu9ub3oI
kn Kano State,kn Dawakin Tofa Local Government Area,lnAkfFZwy5a,1910,cTIw3RXOLCQ,kn Gargari Ward,Vqnd4i9GGQr
kn Kano State,kn Kunchi Local Government Area,VhazaBvvdoy,1926,cTIw3RXOLCQ,kn Garin Sheme Ward,qIn8f5hqP8Y
kn Kano State,kn Garko Local Government Area,BmNp8GNjRVC,1914,cTIw3RXOLCQ,kn Garin-Ali Ward,eYNgnEiE4oO
kn Kano State,kn Garko Local Government Area,BmNp8GNjRVC,1914,cTIw3RXOLCQ,kn Garko Ward,HHUgsMqp5Ed
kn Kano State,kn Kabo Local Government Area,EIrs6NHoofq,1920,cTIw3RXOLCQ,kn Garo Ward,EAsQ1AHtoOh
kn Kano State,kn Garum Mallam Local Government Area,YaTGQGpvhQe,1915,cTIw3RXOLCQ,kn Garun Babba Ward,CQ4bWX5SmYY
kn Kano State,kn Gabasawa Local Government Area,ms6BRTGOqNf,1913,cTIw3RXOLCQ,kn Garun Danga Ward,cIgMTfiCMuT
kn Kano State,kn Warawa Local Government Area,r3F9v2En2pq,1943,cTIw3RXOLCQ,kn Garun Dau Ward,ECjAbA35t4D
kn Kano State,kn Garum Mallam Local Government Area,YaTGQGpvhQe,1915,cTIw3RXOLCQ,kn Garun Mallam Ward,H4GuJbC7o82
kn Kano State,kn Gezawa Local Government Area,o0rS6UcDdDM,1917,cTIw3RXOLCQ,kn Gawo Ward,CBCJ1K8hb5w
kn Kano State,kn Nasarawa Local Government Area,a6BfcY7O3xJ,1931,cTIw3RXOLCQ,kn Gawuna Ward,ilUe4b15ihe
kn Kano State,kn Gaya Local Government Area,lovFfU1GbcL,1916,cTIw3RXOLCQ,kn Gaya North Ward,KjQjvlYCR86
kn Kano State,kn Gaya Local Government Area,lovFfU1GbcL,1916,cTIw3RXOLCQ,kn Gaya South Ward,UeVFdkd64C8
kn Kano State,kn Ungogo Local Government Area,WOOFzCQgigy,1942,cTIw3RXOLCQ,kn Gayawa Ungogo Ward,RlIgtaIw9MT
kn Kano State,kn Sumaila Local Government Area,ATYISDsngqY,1936,cTIw3RXOLCQ,kn Gediya Ward,bfzughxeEyY
kn Kano State,kn Gwarzo Local Government Area,GrXFLZWdzC7,1919,cTIw3RXOLCQ,kn Getso Ward,ZXocQnT2Mao
kn Kano State,kn Gezawa Local Government Area,o0rS6UcDdDM,1917,cTIw3RXOLCQ,kn Gezawa Ward,UOw3fYJTW1v
kn Kano State,kn Nasarawa Local Government Area,a6BfcY7O3xJ,1931,cTIw3RXOLCQ,kn Giginyu Ward,Roc5NW3bCZB
kn Kano State,kn Tofa Local Government Area,vf1VA0yVIoW,1939,cTIw3RXOLCQ,kn Ginsawa Ward,Uw4jAiEz0vq
kn Kano State,kn Dala Local Government Area,LUOd5x3vAlj,1907,cTIw3RXOLCQ,kn Gobirawa Ward,KWABoB2Cvnx
kn Kano State,kn Kabo Local Government Area,EIrs6NHoofq,1920,cTIw3RXOLCQ,kn Godiya Ward,eTQeqgQipva
kn Kano State,kn Warawa Local Government Area,r3F9v2En2pq,1943,cTIw3RXOLCQ,kn Gogel Ward,Y9I7JibqyjG
kn Kano State,kn Bagwai Local Government Area,KusqWyATdlE,1903,cTIw3RXOLCQ,kn Gogori Ward,ZlIcsMFc2LT
kn Kano State,kn Madobi Local Government Area,VmOE199sk8A,1928,cTIw3RXOLCQ,kn Gora Ward,Euxl6pUbUH3
kn Kano State,kn Shanono Local Government Area,g66Gyi7KJS4,1935,cTIw3RXOLCQ,kn Goron Dutse Ward,Cn6jKcQhU1p
kn Kano State,kn Danbatta Local Government Area,mOBSwJJc4wQ,1908,cTIw3RXOLCQ,kn Goron Maje Ward,uWrd2zq0D4K
kn Kano State,kn Tsanyawa Local Government Area,QSptoZwoEX8,1940,cTIw3RXOLCQ,kn Gozarki Ward,RIVMpSxdEjV
kn Kano State,kn Kabo Local Government Area,EIrs6NHoofq,1920,cTIw3RXOLCQ,kn Gude Ward,EzQQmHwqZ8i
kn Kano State,kn Rimin Gado Local Government Area,c2qbzubCJ7E,1933,cTIw3RXOLCQ,kn Gulu Ward,otS1AYdc8Is
kn Kano State,kn Kura Local Government Area,YPjYsjGDuf0,1927,cTIw3RXOLCQ,kn Gundutse Ward,Ce9Gnpn3HCM
kn Kano State,kn Ajingi Local Government Area,X2cj3LQ8WOt,1901,cTIw3RXOLCQ,kn Gurduba Ward,KyMwvjwR68F
kn Kano State,kn Kumbotso Local Government Area,CvVBOwkASge,1925,cTIw3RXOLCQ,kn Guringawa Ward,faM9B3FFSCp
kn Kano State,kn Bunkure Local Government Area,ZkVJyPPjDJ6,1906,cTIw3RXOLCQ,kn Gurjiya Ward (BUNK),kEoWslKF373
kn Kano State,kn Dawakin Kudu Local Government Area,tFMdkTJwKv9,1909,cTIw3RXOLCQ,kn Gurjiya Ward (DKD),DSCtYmewur7
kn Kano State,kn Garko Local Government Area,BmNp8GNjRVC,1914,cTIw3RXOLCQ,kn Gurjiya Ward (GAK),scX137o7GS7
kn Kano State,kn Tsanyawa Local Government Area,QSptoZwoEX8,1940,cTIw3RXOLCQ,kn Gurun Ward,UYA5DHd8klI
kn Kano State,kn Gwale Local Government Area,nFVfE9rNCH8,1918,cTIw3RXOLCQ,kn Gwale Ward,cNUUCKT6Ta9
kn Kano State,kn Bunkure Local Government Area,ZkVJyPPjDJ6,1906,cTIw3RXOLCQ,kn Gwamma Ward,mWnRk9Mu1aD
kn Kano State,kn Dala Local Government Area,LUOd5x3vAlj,1907,cTIw3RXOLCQ,kn Gwammaja Ward,ybZaS0ZVkUa
kn Kano State,kn Danbatta Local Government Area,mOBSwJJc4wQ,1908,cTIw3RXOLCQ,kn Gwanda Ward,nlMQlbSKWrB
kn Kano State,kn Rogo Local Government Area,IKx6sLuS3s5,1934,cTIw3RXOLCQ,kn Gwangwan Ward,dEwOsZZUxpg
kn Kano State,kn Danbatta Local Government Area,mOBSwJJc4wQ,1908,cTIw3RXOLCQ,kn Gwarabjawa Ward,yzNaAu7Zw7r
kn Kano State,kn Kunchi Local Government Area,VhazaBvvdoy,1926,cTIw3RXOLCQ,kn Gwarmai Ward,eyk5i13feMy
kn Kano State,kn Bebeji Local Government Area,P8HWPpRDwpO,1904,cTIw3RXOLCQ,kn Gwarmai Ward (Bebeji),xGzixrnSUGA
kn Kano State,kn Gwale Local Government Area,nFVfE9rNCH8,1918,cTIw3RXOLCQ,kn Gwaron Dutse Ward,xCXuMKRUjRu
kn Kano State,kn Gwarzo Local Government Area,GrXFLZWdzC7,1919,cTIw3RXOLCQ,kn Gwarzo Ward,IwPbOxqEBwp
kn Kano State,kn Tarauni Local Government Area,yKFcK8mEq7l,1938,cTIw3RXOLCQ,kn Gyadi-Gyadi Arewa Ward,jEz9lArdrow
kn Kano State,kn Tarauni Local Government Area,yKFcK8mEq7l,1938,cTIw3RXOLCQ,kn Gyadi-Gyadi Kudu Ward,YlWK5z1x4nn
kn Kano State,kn Gwale Local Government Area,nFVfE9rNCH8,1918,cTIw3RXOLCQ,kn Gyaranya Ward,oPcimVDreIj
kn Kano State,kn Kabo Local Government Area,EIrs6NHoofq,1920,cTIw3RXOLCQ,kn Hawaden Galadima Ward,WLVdc2DzuD5
kn Kano State,kn Nasarawa Local Government Area,a6BfcY7O3xJ,1931,cTIw3RXOLCQ,kn Hotoro North Ward,usqAZHEqGRK
kn Kano State,kn Nasarawa Local Government Area,a6BfcY7O3xJ,1931,cTIw3RXOLCQ,kn Hotoro South Ward,pnnDvboYdAa
kn Kano State,kn Tarauni Local Government Area,yKFcK8mEq7l,1938,cTIw3RXOLCQ,kn Hotoro Ward,QYfmOC9CtIt
kn Kano State,kn Albasu Local Government Area,CUm7KkSSWhH,1902,cTIw3RXOLCQ,kn Hungu Ward,ZqXFWNpC9Zw
kn Kano State,kn Warawa Local Government Area,r3F9v2En2pq,1943,cTIw3RXOLCQ,kn Imawa Ward,f40fogEfIYM
kn Kano State,kn Wudil Local Government Area,isWaZI66nAP,1944,cTIw3RXOLCQ,kn Indabo Ward,QNlw8C32Cvi
kn Kano State,kn Rogo Local Government Area,IKx6sLuS3s5,1934,cTIw3RXOLCQ,kn Jajaye Ward,uIrN7sc5Hw1
kn Kano State,kn Dawakin Tofa Local Government Area,lnAkfFZwy5a,1910,cTIw3RXOLCQ,kn Jalli Ward,Xl88HjOEq5N
kn Kano State,kn Gwarzo Local Government Area,GrXFLZWdzC7,1919,cTIw3RXOLCQ,kn Jama'a Ward,CWrMN3SwRL4
kn Kano State,kn Tudun Wada Local Government Area,aULd7m3SpgK,1941,cTIw3RXOLCQ,kn Jan Dutse Ward,KhRlWTnVFEn
kn Kano State,kn Tofa Local Government Area,vf1VA0yVIoW,1939,cTIw3RXOLCQ,kn Janguza Ward,ZdfPCUlVXJF
kn Kano State,kn Warawa Local Government Area,r3F9v2En2pq,1943,cTIw3RXOLCQ,kn Jemagu Ward,YlPwWe05wAe
kn Kano State,kn Makoda Local Government Area,o4GfUNB2oc0,1929,cTIw3RXOLCQ,kn Jibga Ward,Rwe6vpr3yto
kn Kano State,kn Dawakin Kudu Local Government Area,tFMdkTJwKv9,1909,cTIw3RXOLCQ,kn Jido Ward,lr3T2p6UEGg
kn Kano State,kn Warawa Local Government Area,r3F9v2En2pq,1943,cTIw3RXOLCQ,kn Jigawa Ward,lQlWk0avpz0
kn Kano State,kn Rimin Gado Local Government Area,c2qbzubCJ7E,1933,cTIw3RXOLCQ,kn Jili Ward,TAWyMJdRw16
kn Kano State,kn Tudun Wada Local Government Area,aULd7m3SpgK,1941,cTIw3RXOLCQ,kn Jita Ward,eRiNT4EzpW5
kn Kano State,kn Garum Mallam Local Government Area,YaTGQGpvhQe,1915,cTIw3RXOLCQ,kn Jobawa Ward,K8iiZm4cVp1
kn Kano State,kn Tofa Local Government Area,vf1VA0yVIoW,1939,cTIw3RXOLCQ,kn Joben Kudu Ward,UC74Me87KrV
kn Kano State,kn Gabasawa Local Government Area,ms6BRTGOqNf,1913,cTIw3RXOLCQ,kn Joda Ward,hjmMppx3yGf
kn Kano State,kn Gezawa Local Government Area,o0rS6UcDdDM,1917,cTIw3RXOLCQ,kn Jogana Ward,iSU9QnKhIVS
kn Kano State,kn Warawa Local Government Area,r3F9v2En2pq,1943,cTIw3RXOLCQ,kn Juma-Galadima Ward,gObiEEb5ZlB
kn Kano State,kn Tsanyawa Local Government Area,QSptoZwoEX8,1940,cTIw3RXOLCQ,kn Kabagiwa Ward,bgz6F1DSqEY
kn Kano State,kn Kabo Local Government Area,EIrs6NHoofq,1920,cTIw3RXOLCQ,kn Kabo Ward,g2N1GkJKfn9
kn Kano State,kn Gwale Local Government Area,nFVfE9rNCH8,1918,cTIw3RXOLCQ,kn Kabuga Ward,fLvj7wqrGW8
kn Kano State,kn Dala Local Government Area,LUOd5x3vAlj,1907,cTIw3RXOLCQ,kn Kabuwaya Ward,O4fmEGHlTma
kn Kano State,kn Takai Local Government Area,NEbyZhB0nQV,1937,cTIw3RXOLCQ,kn Kachako Ward,ebAAXb5rY44
